Year/Month/Day Hour:Minute:Second.Millisecond,NP04_DCS_01:GroundPlanes_Ch09.,NP04_DCS_01:GroundPlanes_Ch10.,NP04_DCS_01:GroundPlanes_Ch11.,NP04_DCS_01:GroundPlanes_Ch12.,
Year/Month/Day Hour:Minute:Second.Millisecond,Ch09 - DN-MS-BR,Ch10 - DN-MS-BL,Ch11 - DN-US-BR,Ch12 - DN-US-BL,
2018/07/11 08:50:04.010,0.0004281762521714,7.2256465500686e-05,-8.3470440586098e-06,-4.2413623305038e-05,
2018/07/11 08:50:05.517,0.00094649067614228,9.2968548415229e-05,0.00021069424110465,-8.6051586549729e-05,
2018/07/11 08:50:07.027,0.00094218796584755,0.00028286018641666,-1.3917066098657e-05,7.0689122367185e-05,
2018/07/11 08:50:08.506,0.00066501466790214,6.0668877267744e-05,-8.3261802501511e-06,7.0136367867235e-05,
2018/07/11 08:50:10.015,0.00081062101526186,0.00012533913832158,8.8626948127057e-05,-9.7927317256108e-05,
2018/07/11 08:50:11.522,0.00065632851328701,4.2759027564898e-05,6.8438646849245e-05,-1.4107266906649e-05,
2018/07/11 08:50:13.031,0.00079028122127056,4.1985287680291e-05,8.0384343164042e-05,0.00017181057773996,
2018/07/11 08:50:14.548,0.00068318226840347,0.00035092074540444,0.00035518372897059,9.7885000286624e-05,
2018/07/11 08:50:16.015,0.00064322695834562,-5.0996775826206e-05,2.5336566977785e-05,0.00010020061745308,
2018/07/11 08:50:17.525,0.00067576009314507,0.00034054066054523,3.1189538276521e-05,-0.00031519154435955,
2018/07/11 08:50:19.036,0.0006300430977717,-6.1210477724671e-05,-6.3109058828559e-05,-4.0928807720775e-05,
2018/07/11 08:50:20.554,0.00070804794086143,0.00047469069249928,7.8407087130472e-05,9.1772846644744e-05,
2018/07/11 08:50:22.022,0.00053396273870021,5.5552787671331e-05,0.00026158723630942,0.0001694188977126,
2018/07/11 08:50:23.530,0.0001610479230294,3.7914287531748e-07,0.00021274478058331,0.00017869180010166,
2018/07/11 08:50:24.551,0.00051706790691242,2.5471745175309e-05,-0.00013204212882556,9.9899174529128e-05,
2018/07/11 08:50:26.027,-7.9300116340164e-06,0.00031237298389897,0.00017691330867819,5.1702380005736e-05,
2018/07/11 08:50:27.534,-0.00018338170775678,-4.4157568481751e-05,-0.00017312567797489,-8.3183163951617e-05,
2018/07/11 08:50:29.043,-0.00030130732920952,-0.00020018231589347,-9.82873243629e-05,-0.00027579965535551,
2018/07/11 08:50:30.552,-0.00039227720117196,0.00020199801656418,-7.9046963946894e-05,-7.2479444497731e-05,
2018/07/11 08:50:32.031,-8.3271705079824e-05,7.6988028013147e-05,2.4447926989524e-05,0.00015726462879684,
2018/07/11 08:50:33.540,-0.00048076765961014,0.00012522409087978,-4.5354165195022e-05,-2.1401720005088e-06,
2018/07/11 08:50:35.048,-0.00030997995054349,-4.0116836316884e-05,-0.00014065124560148,8.7100954260677e-05,
2018/07/11 08:50:36.557,-0.0006426289328374,0.00031096307793632,-0.00011798518244177,0.0001484357053414,
2018/07/11 08:50:38.073,5.1877999794669e-05,0.00031546477111988,4.6418466808973e-05,-0.00013570685405284,
2018/07/11 08:50:39.540,-0.00038729794323444,-6.2569015426561e-06,7.6458127296064e-06,-0.00012920035806019,
2018/07/11 08:50:41.049,-0.00021075483527966,0.000144541147165,0.00014834897592664,-5.0099522923119e-05,
2018/07/11 08:50:42.565,-0.00032045040279627,-6.4245694375131e-05,-7.9962235759012e-05,0.00036947522312403,
2018/07/11 08:50:44.074,-8.2255850429647e-05,-2.0468141883612e-06,-0.00011381451622583,0.00010336090053897,
2018/07/11 08:50:45.550,-0.00036335035110824,0.00015172008716036,-7.5396252213977e-05,-4.0318263927475e-05,
2018/07/11 08:50:47.058,-0.00013885568478145,-0.0001618047390366,1.6654670616845e-05,-0.00011268557864241,
2018/07/11 08:50:48.566,-5.8280587836634e-05,0.00014852918684483,-5.3139046940487e-05,0.00017845233378466,
2018/07/11 08:50:50.077,0.00027664573281072,0.00044016938772984,0.00013460475020111,0.00016707464237697,
2018/07/11 08:50:51.583,0.00049575633602217,0.00019328677444719,0.00016377774591092,0.00018180334882345,
2018/07/11 08:50:53.060,0.00046895557898097,-7.7336400863715e-05,0.00018616902525537,0.00025036753504537,
2018/07/11 08:50:54.567,0.0004904912202619,0.00040048646042123,2.5029752578121e-05,0.00017307692905888,
2018/07/11 08:50:56.075,0.00063348154071718,0.00022114283638075,0.0001442312495783,0.00012898874410894,
2018/07/11 08:50:57.592,0.00080102012725547,5.3108400607016e-05,0.00012434314703569,-0.00026295249699615,
2018/07/11 08:50:59.060,0.00089569040574133,0.00010959390056087,-0.00018814006762113,7.2894268669188e-05,
2018/07/11 08:51:00.569,0.00081118894740939,0.00035136245423928,0.00026748349773698,0.00015894972602837,
2018/07/11 08:51:02.087,0.00094079121481627,0.00021314508921932,0.00028992799343541,-0.00014001697127242,
2018/07/11 08:51:03.596,0.00059140135999769,4.4179578253534e-05,-8.6166968685575e-05,3.3819982490968e-05,
2018/07/11 08:51:05.106,0.00088383164256811,5.9780242736451e-05,0.00014739111065865,0.0002117701806128,
2018/07/11 08:51:06.575,0.00092843029415235,0.00017962172569241,-0.00030154499108903,8.9917339209933e-05,
2018/07/11 08:51:08.084,0.00083369284402579,0.00010315963299945,5.6642351410119e-05,-8.10483834357e-05,
2018/07/11 08:51:09.601,0.00067805720027536,0.00017459000810049,-3.1540614145342e-05,0.00011885460116901,
2018/07/11 08:51:11.110,0.00099822774063796,0.00033154583070427,1.248184889846e-05,0.0002732016146183,
2018/07/11 08:51:12.578,0.00084901519585401,0.00027562057948671,8.1862061051652e-05,0.00010429970279802,
2018/07/11 08:51:14.087,0.00060626456979662,6.5098211052828e-05,0.00020260422024876,-2.7580023015616e-05,
2018/07/11 08:51:15.594,0.00059609697200358,0.00015937117859721,4.6507935621776e-05,0.00019798523862846,
2018/07/11 08:51:17.113,0.0008160833385773,-7.5515323260333e-05,0.00010010592086473,7.063543307595e-06,
2018/07/11 08:51:18.621,0.00073102104943246,0.00010967753769364,0.00010512053995626,4.8080146370921e-05,
2018/07/11 08:51:20.089,0.00054463802371174,-0.0001012774737319,6.514748747577e-06,-2.7148053050041e-06,
2018/07/11 08:51:21.598,0.00072191178333014,0.00010355061385781,-3.173253571731e-05,0.00015394181536976,
2018/07/11 08:51:23.115,0.00086896086577326,0.00022652564803138,8.8271517597605e-05,0.00011181806621607,
2018/07/11 08:51:24.623,0.00070148939266801,4.2205545469187e-05,0.0003562510246411,-8.5706313257106e-05,
2018/07/11 08:51:26.092,0.00071633694460616,0.00019084774248768,-0.00014083797577769,0.00018966950301547,
2018/07/11 08:51:27.611,0.00076700875069946,0.00018768903100863,0.00017985499289352,4.3657280912157e-05,
2018/07/11 08:51:29.121,0.0008185300976038,0.00011858182551805,-4.4177664676681e-05,0.00014224386541173,
2018/07/11 08:51:30.628,0.0006888946518302,0.00013683672295883,0.00021428556647152,-0.00017704385390971,
2018/07/11 08:51:32.137,0.00093669729540125,0.00020330105326138,1.3327482520253e-05,4.1646864701761e-05,
2018/07/11 08:51:33.606,0.00073533807881176,0.00025405429187231,-1.502835584688e-05,7.7709628385492e-06,
2018/07/11 08:51:35.124,0.00063976651290432,-0.00021321405074559,5.6743250752334e-05,0.00027804536512122,
2018/07/11 08:51:36.632,0.00081157230306417,0.00026577746029943,2.0439980289666e-05,-0.00016737933037803,
2018/07/11 08:51:38.141,0.00030704296659678,-2.3444117687177e-06,-3.1999268685468e-05,-8.397109922953e-07,
2018/07/11 08:51:39.611,0.00012276622874197,0.00022665645519737,-6.6618122218642e-05,-0.00011570120113902,
2018/07/11 08:51:41.120,0.00021660793572664,0.00010357130668126,0.00031597615452483,0.0001409211254213,
2018/07/11 08:51:42.630,0.00020998899708502,-7.775062113069e-05,4.4922213419341e-05,-4.2562845919747e-05,
2018/07/11 08:51:44.138,-7.2606198955327e-05,-6.1197097238619e-05,-0.00021356853540055,-6.4987645600922e-05,
2018/07/11 08:51:45.657,-2.5667555746622e-05,0.00020981539273635,2.8026890504407e-05,2.1816842490807e-05,
2018/07/11 08:51:47.125,-7.4449446401559e-05,-5.1375885959715e-05,0.00016939884517342,-0.00014517265663017,
2018/07/11 08:51:48.634,-7.2219874709845e-05,0.00021222193026915,3.1807059713174e-05,-3.526524596964e-05,
2018/07/11 08:51:50.141,0.00012938167492393,0.00011675841960823,0.00013273241347633,-0.00010746701445896,
2018/07/11 08:51:51.657,9.2347640020307e-05,3.4819560823962e-05,-0.0001629769540159,-4.1555555071682e-05,
2018/07/11 08:51:53.126,0.00011182528396603,2.5793218810577e-05,0.00023882836103439,0.00014194585673977,
2018/07/11 08:51:54.635,4.7701847506687e-05,0.00020584181766026,7.0287365815602e-05,-0.00028886081418023,
2018/07/11 08:51:56.153,-2.2895495931152e-05,-0.00011686786456266,9.0753113909159e-05,-0.00012826020247303,
2018/07/11 08:51:57.659,8.8894877990242e-05,9.0902358351741e-05,-1.2331765901763e-05,0.00012884203169961,
2018/07/11 08:51:59.137,-5.8665093092714e-05,0.00027628315729089,-7.6484917371999e-05,-7.4991432484239e-05,
2018/07/11 08:52:00.643,5.6572811445221e-05,-0.00019852157856803,2.8857157303719e-05,0.00013648805906996,
2018/07/11 08:52:02.150,0.00018265395192429,0.0002124700404238,-2.0064937416464e-05,-0.0001301099837292,
2018/07/11 08:52:03.658,-1.0066552931676e-05,5.9410522226244e-06,0.00022642432304565,-4.0249338780995e-05,
2018/07/11 08:52:05.176,-0.00015382074343506,0.00011333830479998,9.7141120932065e-05,-2.0002429664601e-05,
2018/07/11 08:52:06.643,8.7111911852844e-05,-1.1304629879305e-05,1.3802840840071e-05,-6.6294189309701e-05,
2018/07/11 08:52:08.151,-0.00018978121806867,-2.9434901080094e-05,8.7692736997269e-05,8.3314975199755e-05,
2018/07/11 08:52:09.662,-4.1739494918147e-05,9.2704154667445e-05,-0.00023369514383376,9.1209294623695e-05,
2018/07/11 08:52:11.169,-0.00010262371506542,-8.5204839706421e-05,-1.7281559848925e-05,-9.6427349490114e-05,
2018/07/11 08:52:12.687,-3.2422263757326e-05,0.00011007484863512,7.8887482231949e-05,-2.6171375793638e-05,
2018/07/11 08:52:14.155,0.00018265770631842,-5.6256525567733e-05,2.1108844521223e-05,2.7049078198615e-05,
2018/07/11 08:52:15.663,-0.00012682398664765,0.00024404030409642,-5.4442447435576e-05,-0.00017004391702358,
2018/07/11 08:52:17.181,-0.00010810770618264,-4.2749554268084e-05,0.00011842074309243,8.400711521972e-06,
2018/07/11 08:52:18.689,-0.00011619662109297,6.3995452364907e-05,0.00027838940150104,0.0001615742512513,
2018/07/11 08:52:20.165,0.00018071578233503,7.3488197813276e-05,1.1687890946632e-05,7.8873839811422e-05,
2018/07/11 08:52:21.673,0.00015611766139045,0.00034553662408143,0.00014323489449453,9.3967508291826e-05,
2018/07/11 08:52:23.180,-0.00011146736505907,0.00030306598637253,-4.5636305003427e-05,1.2610049452633e-05,
2018/07/11 08:52:24.688,-8.5603795014322e-05,5.421782771009e-05,-0.0001415030710632,7.9400444519706e-05,
2018/07/11 08:52:26.196,3.6596433346858e-05,-1.4701799955219e-06,-3.6048568290425e-05,-0.00023636933474336,
2018/07/11 08:52:27.674,-7.5709162047133e-05,0.00018139080202673,5.0697297410807e-05,-4.1269882785855e-05,
2018/07/11 08:52:29.184,-0.00012772384798154,0.00018727532005869,-2.8398586437106e-05,0.00015012068615761,
2018/07/11 08:52:30.692,-0.00039932056097314,-0.000192838429939,-0.00015815495862626,8.6295578512363e-05,
2018/07/11 08:52:32.199,-0.00015740189701319,4.1456514736637e-06,0.0001051626240951,-9.2964430223219e-05,
2018/07/11 08:52:33.679,0.00013835074787494,0.00016497017350048,0.00012999429600313,8.0762780271471e-05,
2018/07/11 08:52:35.188,0.00020907603902742,0.00010520812793402,0.00024450142518617,0.00020647126075346,
2018/07/11 08:52:36.696,0.00024056335678324,7.9377030488104e-05,-0.00015386284212582,0.00014410675794352,
2018/07/11 08:52:38.205,0.00064821355044842,0.00019932512077503,0.00018184455984738,0.00011678040027618,
2018/07/11 08:52:39.712,0.00065655895741656,0.0001472354051657,1.4422667845793e-05,-0.00013557361671701,
2018/07/11 08:52:41.189,0.0006084656342864,0.00023626230540685,-0.00019419215095695,-1.7635102267377e-05,
2018/07/11 08:52:42.695,0.00086607417324558,6.0998077969998e-05,-8.7496155174449e-05,0.00015778075612616,
2018/07/11 08:52:44.205,0.00054366036783904,-9.718910587253e-05,-0.00010241174459225,0.00015926515334286,
2018/07/11 08:52:45.715,0.00057911733165383,0.00011996387911495,6.6791944846045e-05,0.00016998653882183,
2018/07/11 08:52:47.192,0.00073017424438149,8.5131847299635e-05,2.9182607249822e-05,3.1928953831084e-05,
2018/07/11 08:52:48.700,0.00077229668386281,0.00015501904999837,7.2156559326686e-05,8.2031183410436e-05,
2018/07/11 08:52:50.216,0.00067208998370916,0.00014274012937676,0.00028162953094579,8.4747356595472e-05,
2018/07/11 08:52:51.725,0.00060030637541786,0.00022416553110816,0.0001360405003652,-1.0931980796158e-06,
2018/07/11 08:52:53.235,0.00072590121999383,0.00021847302559763,-4.0952414565254e-05,0.00010400352766737,
2018/07/11 08:52:54.710,0.00073250534478575,-5.7469893363304e-05,4.2244741052855e-05,7.914865273051e-05,
2018/07/11 08:52:56.219,0.00081471668090671,0.00015484719187953,0.00016185069398489,-5.7872945035342e-05,
2018/07/11 08:52:57.727,0.00081202492583543,4.1064049582928e-05,0.00011206423369003,4.7602559789084e-05,
2018/07/11 08:52:59.237,0.00068046234082431,3.8372461858671e-05,0.00019847380463034,-7.8113313065842e-05,
2018/07/11 08:53:00.707,0.0007787769427523,0.00010173542978009,7.8286757343449e-06,-0.0001231043424923,
2018/07/11 08:53:02.225,0.0007067316910252,-4.3922784243478e-05,-5.72400240344e-05,-6.0244048654567e-05,
2018/07/11 08:53:03.731,0.00082372402539477,0.00018538568110671,6.8703979195561e-05,0.00021475278481375,
2018/07/11 08:53:05.240,0.00087169685866684,-4.6764071157668e-06,-0.00028150595608167,-0.00023441025405191,
2018/07/11 08:53:06.718,0.00084129383321851,0.00017144100274891,0.00018832707428373,-8.8669010438025e-05,
2018/07/11 08:53:08.226,0.00080708286259323,0.00017191442020703,2.9415097742458e-05,0.0003780311672017,
2018/07/11 08:53:09.733,0.00094317551702261,-2.686285006348e-05,-0.00010993305477314,-8.9859080617316e-05,
2018/07/11 08:53:11.250,0.000918299483601,0.00033743417588994,0.00016171840252355,0.00018738937797025,
2018/07/11 08:53:12.757,0.00087044638348743,0.00024163072521333,5.3588708397001e-05,3.3339776564389e-05,
2018/07/11 08:53:14.234,0.00071539776399732,0.00035679386928678,-7.7156801125966e-07,0.00018106338393409,
2018/07/11 08:53:15.742,0.0011170924408361,0.0003586022357922,0.00025119137717411,0.00011321843339829,
2018/07/11 08:53:17.250,0.00088894949294627,0.00016060227062553,9.0088127763011e-05,0.0001172389020212,
2018/07/11 08:53:18.756,0.0010001712944359,0.0004053107695654,0.00024914988898672,0.00010545203986112,
2018/07/11 08:53:20.232,0.00097707833629102,-5.6240976846311e-05,0.00011958833783865,8.5230843978934e-05,
2018/07/11 08:53:21.740,0.00084881298243999,7.6152755354997e-05,0.00010024462972069,-7.6090727816336e-06,
2018/07/11 08:53:23.257,0.0007798025617376,0.00010699598351493,-4.8119516577572e-05,0.00013304382446222,
2018/07/11 08:53:24.765,0.00070167507510632,0.00022390052617993,-0.00013332528760657,0.00015237048501149,
2018/07/11 08:53:26.242,0.00072669237852097,0.00010884713265114,0.00028546486282721,-0.00021425049635582,
2018/07/11 08:53:27.749,0.00053522747475654,0.00017615436809137,0.00022091959544923,-0.00024079455761239,
2018/07/11 08:53:29.256,0.00090006756363437,6.3275874708779e-05,0.00018533458933234,0.00022715084196534,
2018/07/11 08:53:30.762,0.00094693416031078,0.00017413424211554,-0.00021986874344293,-0.0001060105569195,
2018/07/11 08:53:32.279,0.00072482851101086,8.1975711509585e-05,-0.00021910651412327,-6.6772481659427e-05,
2018/07/11 08:53:33.748,0.00098151725251228,1.8367769371253e-05,4.7912108129822e-05,9.4841234385967e-06,
2018/07/11 08:53:35.266,0.00075532915070653,9.1752008302137e-05,-2.3421136575053e-05,0.00022265700681601,
2018/07/11 08:53:36.774,0.00065529439598322,0.00020632344239857,5.8960133173969e-05,0.00021078565623611,
2018/07/11 08:53:38.281,0.00034976069582626,7.6237956818659e-06,-8.2850659964606e-05,0.00015256792539731,
2018/07/11 08:53:39.753,-0.00019245872681495,0.0001794439740479,0.00016154318291228,-5.3138341172598e-05,
2018/07/11 08:53:41.270,-0.00011013825860573,0.00025590363657102,6.4141004259e-06,0.0003316574729979,
2018/07/11 08:53:42.773,-0.00028250875766389,0.00018443512090016,0.00010985054541379,-3.5593984648585e-06,
2018/07/11 08:53:44.290,-0.00014726926747244,0.00019178495858796,7.5835341704078e-05,0.0001254936796613,
2018/07/11 08:53:45.756,-2.7440662961453e-05,-0.00021282606758177,3.9927046600496e-05,-0.00017854107136372,
2018/07/11 08:53:47.273,-3.7635778426193e-05,0.0001132158213295,3.7300305848476e-06,-1.4608580386266e-05,
2018/07/11 08:53:48.780,-0.00055823172442615,0.00030185468494892,-0.0001726674818201,0.00023210365907289,
2018/07/11 08:53:50.287,-0.00014290904800873,0.00015001810970716,-5.0113929319195e-05,-2.7814327040687e-05,
2018/07/11 08:53:51.804,-0.00026558869285509,4.3424661271274e-06,3.6572171666194e-05,-2.1040737919975e-05,
2018/07/11 08:53:53.271,1.6404388588853e-05,9.9207303719595e-05,2.5727345928317e-05,0.00014360493514687,
2018/07/11 08:53:54.784,-0.00015683245146647,0.00029527200968005,0.00017408853454981,8.6465137428604e-05,
2018/07/11 08:53:56.292,-0.00029958644881845,0.00012817172682844,9.6585914434399e-05,0.00023983573191799,
2018/07/11 08:53:57.800,-0.0002922413405031,1.0129726433661e-05,-8.8472945208196e-05,0.00017380871577188,
2018/07/11 08:53:59.277,-0.00027036998653784,0.00011321048805257,-2.543929440435e-06,-3.2183408620767e-05,
2018/07/11 08:54:00.794,0.00040961452759802,3.4619268262759e-05,0.0002465711440891,0.00011835861369036,
2018/07/11 08:54:02.302,4.2093510273844e-05,3.0070732464083e-06,-1.6735404642532e-05,-1.5780969988555e-06,
2018/07/11 08:54:03.810,0.0005744049558416,-5.7125987950712e-05,-1.4819190255366e-05,9.17368743103e-06,
2018/07/11 08:54:05.289,0.00030722079100087,1.030261410051e-05,0.00021428486797959,-7.8752782428637e-07,
2018/07/11 08:54:06.797,0.00077579688513651,-2.7744485123549e-05,7.3572300607339e-05,0.00020431143639144,
2018/07/11 08:54:08.306,0.00087916001211852,0.00021121252211742,3.5642915463541e-05,2.3338870960288e-05,
2018/07/11 08:54:09.813,0.00086406408809125,8.0638739746064e-05,-9.4453818746842e-05,0.0002131512737833,
2018/07/11 08:54:11.320,0.00074039923492819,0.00017834504251368,-9.9789169325959e-05,0.00014405060210265,
2018/07/11 08:54:12.800,0.00078726658830419,-3.1607778510079e-06,3.1670577300247e-05,3.1392730306834e-05,
2018/07/11 08:54:14.309,0.00082250684499741,8.9004497567657e-05,8.4160456026439e-06,0.00023153227812145,
2018/07/11 08:54:15.818,0.00078625831520185,0.00011884224659298,2.6148514734814e-05,-2.4296896299347e-05,
2018/07/11 08:54:17.329,0.00083612755406648,0.00022216312936507,9.6937430498656e-05,-9.8391465144232e-06,
2018/07/11 08:54:18.808,0.00060216779820621,-0.00019436707952991,0.00020830717403442,0.00016341876471415,
2018/07/11 08:54:20.316,0.0003983132482972,0.00018641192582436,0.00028283445863053,-1.8087401258526e-05,
2018/07/11 08:54:21.825,5.3815958381165e-05,-4.0900718886405e-05,0.00010343897156417,0.00033401171094738,
2018/07/11 08:54:23.335,0.00042900879634544,0.00011111518688267,5.1615606935229e-05,0.00017665021005087,
2018/07/11 08:54:24.803,-0.0001095174375223,0.00021354338969104,7.3217255703639e-05,0.00016737109399401,
2018/07/11 08:54:26.313,0.00010774811380543,3.9177932194434e-05,1.6781892554718e-05,0.00013067800318822,
2018/07/11 08:54:27.823,0.00012495194096118,0.00033193701528944,0.0001255774841411,-0.00011677843576763,
2018/07/11 08:54:29.335,4.0831808291841e-05,-1.7853766621556e-05,-0.00020479375962168,3.3720869396348e-05,
2018/07/11 08:54:30.843,-7.945011020638e-05,-0.00010453429422341,1.4490651665255e-06,5.1273826102261e-05,
2018/07/11 08:54:32.319,-0.00022989917488303,4.2865904106293e-05,-8.1973368651234e-05,3.6047036701348e-05,
2018/07/11 08:54:33.835,0.00011885131243616,-4.0569640987087e-05,3.069235390285e-05,-0.00011682206240948,
2018/07/11 08:54:35.343,-0.00020290470274631,-2.1558887965512e-05,0.00016709302144591,-8.8580170995556e-05,
2018/07/11 08:54:36.849,-0.00026020326185971,-2.1487332560355e-05,7.4152012530249e-06,0.00011899028322659,
2018/07/11 08:54:38.326,-2.1635058146785e-05,-1.5118919691304e-05,0.00030902138678357,4.832433842239e-05,
2018/07/11 08:54:39.835,0.00024459196720272,0.00010339114669478,-1.8001097487286e-05,-7.9162920883391e-05,
2018/07/11 08:54:41.342,0.00066937581868842,-6.4665407990105e-05,6.7055676481687e-05,0.00014448452566285,
2018/07/11 08:54:42.851,0.00090224074665457,8.7830019765534e-05,0.00015150112449192,0.00017904942797031,
2018/07/11 08:54:44.327,0.00075557909440249,-4.1425075323787e-05,-6.2451741541736e-05,0.00015032224473543,
2018/07/11 08:54:45.845,0.0010909502161667,0.00014524275320582,-0.00010848983220058,-0.0001766552159097,
2018/07/11 08:54:47.354,0.00088170502567664,0.00026065565180033,0.00041892149602063,0.00017252542602364,
2018/07/11 08:54:48.862,0.00074311706703156,0.0001587751758052,8.6623316747136e-05,5.5955337302294e-05,
2018/07/11 08:54:50.371,0.00078798324102536,0.00011232390534133,0.00020008957653772,0.000333403411787,
2018/07/11 08:54:51.848,0.00080404838081449,1.3717726687901e-05,0.00015873720985837,0.00032172899227589,
2018/07/11 08:54:53.354,0.00082608370576054,4.9544192734174e-05,0.00019938837795053,6.1741731769871e-05,
2018/07/11 08:54:54.862,0.0005518397083506,5.7941622799262e-05,3.2444571843371e-05,-6.039234722266e-05,
2018/07/11 08:54:56.369,0.00022851114044897,-9.1275825980119e-05,1.6656143998262e-05,-7.5197021942586e-06,
2018/07/11 08:54:57.848,0.00024596453295089,-0.0001107853022404,0.00011672443361022,-0.00019240465189796,
2018/07/11 08:54:59.355,-6.9642686867155e-05,0.00027020368725061,-4.3830848881043e-05,3.394467785256e-05,
2018/07/11 08:55:00.865,0.00011438995716162,1.6946076357272e-05,-1.0862582712434e-05,-5.6280590797542e-05,
