Year/Month/Day Hour:Minute:Second.Millisecond,NP04_DCS_01:GroundPlanes_Ch01.,NP04_DCS_01:GroundPlanes_Ch02.,NP04_DCS_01:GroundPlanes_Ch03.,NP04_DCS_01:GroundPlanes_Ch04.,NP04_DCS_01:GroundPlanes_Ch05.,NP04_DCS_01:GroundPlanes_Ch06.,NP04_DCS_01:GroundPlanes_Ch07.,NP04_DCS_01:GroundPlanes_Ch08.,
Year/Month/Day Hour:Minute:Second.Millisecond,Ch01 - UP-DS-BR,Ch02 - UP-DS-BL,Ch03 -UP-MS-BR,Ch04 - UP-MS-BL,Ch05 - UP-US-BR,Ch06 - UP-US-BL,Ch07 - DN-DS-BR,Ch08 - DN-DS-BL,
2018/07/11 08:47:17.321,-0.00081728701479733,-0.00074010452954099,-0.00098736444488168,-0.00069266534410417,-0.0012808752944693,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:18.830,-0.0013541204389185,-0.0011140815913677,-0.0010878389002755,-0.0011306182714179,-0.0012808752944693,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:20.307,-0.00063601497095078,-0.0011293075513095,-0.00093009986449033,-0.00044566017459147,-0.0012808752944693,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:21.815,-0.0014788851840422,-0.0011510548647493,-0.00097272690618411,-0.0012224821839482,-0.0012808752944693,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:23.324,-0.00086275942157954,-0.00068325066240504,-0.00062697334215045,-0.00080222135875374,-0.0012808752944693,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:24.833,-0.0016178239602596,-0.0011883024126291,-0.0013323863968253,-0.0013328611385077,-0.0012808752944693,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:26.341,-0.0010036193998531,-0.00094562966842204,-0.00087843422079459,-0.001088427961804,-0.0012808752944693,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:27.818,-0.0013833015691489,-0.0012748821172863,-0.0010382439941168,-0.0011630882509053,-0.0012808752944693,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:29.326,-0.0011618316639215,-0.00098144181538373,-0.00088389375014231,-0.0011264625936747,-0.0012795844813809,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:30.835,-0.0014130243798718,-0.0011364266974851,-0.0010635647922754,-0.0011988048208877,-0.0013752208324149,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:32.353,-6.4919935539365e-05,-0.00012509402586147,9.8010496003553e-05,6.9351146521512e-05,-0.00021879596170038,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:33.821,-6.2166123825591e-05,0.00023762838100083,6.3645566115156e-05,2.085661435558e-05,6.810636841692e-05,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:35.330,9.7411233582534e-05,0.00015024819003884,0.00018600738258101,-8.0316269304603e-05,-6.4621890487615e-05,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:36.838,-0.00013726387987845,-5.7923782151192e-05,-0.00011322502541589,-0.00021805151482113,-0.00016592950851191,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:38.354,0.0001419779000571,0.0002114555973094,0.0005572410300374,9.7535987151787e-05,0.00016124077956192,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:39.862,-2.6210538635496e-05,-6.0468664742075e-06,0.00017376190226059,5.4999138228595e-05,-4.0901111788116e-05,-6.956204015296e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:41.340,-6.0393685998861e-05,0.00023013447935227,-6.1193211877253e-05,7.7121636422817e-05,-8.1630496424623e-05,-0.00011148754856549,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:42.848,-5.957049143035e-05,4.7255263780244e-05,0.00020508805755526,-0.00012816315575037,5.729464101023e-05,-8.2499209383968e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:44.357,0.0003293797490187,0.00020625164324883,0.00020480671082623,3.1091276468942e-05,-8.0416655691806e-05,-6.0505230067065e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:45.864,0.00039361842209473,0.00021689145069104,0.00017443603428546,3.9163456676761e-05,-9.2510003014468e-05,0.00010436149023008,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:47.343,-3.4871864045272e-05,0.00020536103693303,-0.00037262763362378,-0.00023946208239067,4.7036417527124e-05,-2.0591098291334e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:48.851,5.9137651987839e-05,0.00012357532978058,-0.00012827239697799,-6.9340749178082e-06,-0.00015703556709923,-1.7280588508584e-05,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:50.358,9.3211681814864e-05,-5.3235853556544e-05,0.00025961687788367,-1.8261474906467e-05,7.2544287831988e-05,-0.00025764215388335,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:51.865,-6.9489535235334e-05,4.4617721869145e-05,2.984722959809e-05,-0.00024202279746532,-0.00014414492761716,-0.00022633692424279,0.00011223406181671,-0.0010527573758736,
2018/07/11 08:47:53.373,0.00015210272977129,0.00038811541162431,0.00022443306806963,7.2473092586733e-05,-9.6640906122047e-06,-4.8251313273795e-05,0.00039832701440901,-0.0010527573758736,
2018/07/11 08:47:54.851,-0.00012086432980141,2.6150664780289e-05,-4.1599712858442e-05,-0.00036969006760046,-3.9823535189498e-05,-0.00041184842120856,9.0721769083757e-05,-0.0010527573758736,
2018/07/11 08:47:56.360,-0.00084497994976118,-0.00061862461734563,-0.00072339118923992,-0.0006799940019846,-0.00076588545925915,-0.00057859264779836,-0.0004682760045398,-0.0010527573758736,
2018/07/11 08:47:57.869,-0.0013866716763005,-0.0012557920999825,-0.0012534642592072,-0.0016464414075017,-0.0015526402276009,-0.0014439903898165,-0.00097009137971327,-0.0010527573758736,
2018/07/11 08:47:59.386,-0.00099691690411419,-0.0010372563265264,-0.00098142039496452,-0.0011018158402294,-0.0012122901389375,-0.0010506431572139,-0.00073574169073254,-0.0010527573758736,
2018/07/11 08:48:00.854,-0.0009388520848006,-0.0010711757931858,-0.0012919509317726,-0.00096650922205299,-0.0012458565179259,-0.0011491570621729,-0.00092163064982742,-0.0010527573758736,
2018/07/11 08:48:02.361,-0.0012517573777586,-0.001393113983795,-0.0011227817740291,-0.0011225789785385,-0.0012547448277473,-0.0012886577751487,-0.0008524646400474,-0.0010527573758736,
2018/07/11 08:48:03.870,-0.00076180032920092,-0.0010051921708509,-0.00085877743549645,-0.00081559049431235,-0.00088672456331551,-0.00084525893907994,-0.00049127888632938,-0.0010527573758736,
2018/07/11 08:48:05.388,-0.0010983960237354,-0.00087843800429255,-0.0010540408547968,-0.00096172583289444,-0.0011300995247439,-0.0012286237906665,-0.00085411191685125,-0.0010527573758736,
2018/07/11 08:48:06.896,-0.0008117044926621,-0.00072673964314163,-0.00062113715102896,-0.00078379060141742,-0.0010625922586769,-0.00060490280156955,-0.00071632780600339,-0.00059926591347903,
2018/07/11 08:48:08.364,-0.00037113699363545,-0.0006508658407256,-0.00034926290391013,-0.00035316706635058,-0.00044413167051971,-0.00033481995342299,-0.00019541461369954,-0.0002481882693246,
2018/07/11 08:48:09.873,-0.00096455565653741,-0.00079850928159431,-0.00075761706102639,-0.00077757751569152,-0.00091431569308043,-0.0010404877830297,-0.00059962342493236,-0.00057994830422103,
2018/07/11 08:48:11.392,-0.00071967043913901,-0.00055871455697343,-0.00047480841749348,-0.00069321657065302,-0.00066645437618718,-0.00039970985380933,-0.00066364777740091,-0.00059178791707382,
2018/07/11 08:48:12.900,-0.00024424726143479,-0.00031607470009476,-0.0001816185831558,-0.00023923805565573,-0.00029486065614037,-0.00029136496596038,-0.00011708900274243,-0.00016115346807055,
2018/07/11 08:48:14.367,-0.00063997018150985,-0.00035375624429435,-0.00045016058720648,-0.00047522917157039,-0.00072418386116624,-0.00061649427516386,-0.00050084112444893,-0.00052479025907815,
2018/07/11 08:48:15.885,-0.00028353172820061,-0.00037583935773,-0.00024039791605901,-0.00024254250456579,-0.00017623501480557,-0.00052774487994611,-7.6250173151493e-05,-0.00023556145606562,
2018/07/11 08:48:17.392,-0.00025840342277661,-0.0001836726005422,-4.0865823393688e-05,-0.00013004816719331,-0.00016903081268538,-0.00054574641399086,0.00016422166663688,4.1642822907306e-05,
2018/07/11 08:48:18.900,-0.00054953363724053,-0.00034199343645014,-0.00049290247261524,-0.00036162012838759,-0.00052619155030698,-0.00041953116306104,-0.00025123931118287,-0.00030903285369277,
2018/07/11 08:48:20.407,-6.6797976614907e-05,-8.2838523667306e-06,-0.00022339556016959,-0.00015998652088456,-0.0004440785269253,-0.00033270622952841,0.00012331444304436,-0.0001156492944574,
2018/07/11 08:48:21.883,-0.00058400753187016,-0.00024455977836624,-0.00036291440483183,-0.00055112387053668,-0.00044491948210634,-0.00055361713748425,-0.00026201677974313,-0.00029634672682732,
2018/07/11 08:48:23.389,-0.00069821928627789,-0.00044275569962338,-0.00030809702002443,-0.00065590895246714,-0.00051127944607288,-0.0007876213057898,-0.00053203705465421,-0.00045776442857459,
2018/07/11 08:48:24.907,-0.00068873108830303,-0.00039451842894778,-0.00057571480283514,-0.00059328915085644,-0.00078611687058583,-0.00059765012701973,-0.00040768113103695,-0.00041778248851188,
2018/07/11 08:48:26.415,-0.00073953293031082,-0.00075649080099538,-0.00027816434158012,-0.00071578024653718,-0.00086346361786127,-0.00062881357735023,-0.00048619983135723,-0.0006604011869058,
2018/07/11 08:48:27.891,-0.00047223674482666,-0.0004229984479025,-0.00048143917229027,-0.00054087827447802,-0.00052603683434427,-0.00062672578496858,-0.00040330487536266,-0.00030659890035167,
2018/07/11 08:48:29.398,-0.00070345686981454,-0.00095790537307039,-0.0010176494251937,-0.00057616649428383,-0.0010741108562797,-0.0010009261313826,-0.00070729741128162,-0.00091316580073908,
2018/07/11 08:48:30.906,-0.0010764984181151,-0.00097852596081793,-0.00093793869018555,-0.00075298815499991,-0.0012644797097892,-0.0010345202172175,-0.0011067469604313,-0.00085904670413584,
2018/07/11 08:48:32.414,-0.0015032581286505,-0.0013184894341975,-0.0014457461657003,-0.0012875652173534,-0.001621296396479,-0.0013892402639613,-0.0012214374728501,-0.0015264898538589,
2018/07/11 08:48:33.924,-0.00090379460016266,-0.00098207744304091,-0.00095872551901266,-0.00092283519916236,-0.0012364062713459,-0.0012512274552137,-0.00083699822425842,-0.0007480134954676,
2018/07/11 08:48:35.401,-0.0010989805450663,-0.0012144487118348,-0.0012847305042669,-0.0009127184166573,-0.0011405008845031,-0.0011044122511521,-0.0010449810652062,-0.0010943321976811,
2018/07/11 08:48:36.910,-0.0010385750792921,-0.0012374832294881,-0.00072020414518192,-0.0011725976364687,-0.0013745143078268,-0.0010549077996984,-0.0010147705907002,-0.001033975975588,
2018/07/11 08:48:38.419,-0.00093516288325191,-0.0010602825786918,-0.00096850749105215,-0.0011251723626629,-0.0013616958167404,-0.00097405095584691,-0.00098481052555144,-0.0010382184991613,
2018/07/11 08:48:39.925,-0.0013079580385238,-0.0014045559801161,-0.0013297137338668,-0.0014156922698021,-0.0014900858514011,-0.0015321181854233,-0.00097448390442878,-0.00137042067945,
2018/07/11 08:48:41.402,-0.0010197680676356,-0.00082181126344949,-0.00090583530254662,-0.00094581471057609,-0.0011902530677617,-0.0010910903802142,-0.00060213950928301,-0.0010710530914366,
2018/07/11 08:48:42.909,-0.001346783246845,-0.0013591556344181,-0.0011944067664444,-0.0014222923200577,-0.0014926078729331,-0.0011883444385603,-0.001028590137139,-0.0014126872410998,
2018/07/11 08:48:44.419,-0.0010892751161009,-0.00097066420130432,-0.0010901822242886,-0.00084724987391382,-0.00099445809610188,-0.00095853948732838,-0.0010073628509417,-0.0010913696605712,
2018/07/11 08:48:45.936,-0.0017966879531741,-0.0013936460018158,-0.0014136116951704,-0.0015539752785116,-0.00167644652538,-0.0017261246684939,-0.0013593181502074,-0.0015896884724498,
2018/07/11 08:48:47.445,-0.00082826591096818,-0.0006986636435613,-0.00083545525558293,-0.00088006391888484,-0.0011456031352282,-0.00090406276285648,-0.00065242359414697,-0.00064622657373548,
2018/07/11 08:48:48.913,-0.0016420629108325,-0.0014179014833644,-0.0014168844791129,-0.0015828218311071,-0.0016545667313039,-0.0015185797819868,-0.0011563191656023,-0.0013643887359649,
2018/07/11 08:48:50.430,-0.00099021126516163,-0.00073600403266028,-0.00050842534983531,-0.00092398363631219,-0.0011840141378343,-0.00097526784520596,-0.00042590533848852,-0.0006209293496795,
2018/07/11 08:48:51.938,-0.0012283325195312,-0.0011889183660969,-0.0010627445299178,-0.0013632592745125,-0.0011296485317871,-0.0012305629206821,-0.00080496451118961,-0.0011727809906006,
2018/07/11 08:48:53.446,9.8177406471223e-05,0.00018353186897002,6.4365041907877e-05,-0.00017246278002858,-0.00027458055410534,8.9173729065806e-05,0.00017462199321017,-7.1664566348772e-05,
2018/07/11 08:48:54.924,-0.00010067036782857,0.00010479585034773,0.00016821002645884,7.5677926361095e-05,0.00022427630028687,0.0001048404519679,0.0003937718574889,0.00030726575641893,
2018/07/11 08:48:56.432,-0.00019135314505547,-0.00015843256551307,-6.972903793212e-05,-0.00018646208627615,-0.00017344234220218,-0.00018503789033275,0.00013350856897887,4.0115701267496e-05,
2018/07/11 08:48:57.940,-0.00018063928291667,0.00025793717941269,0.00021584866044577,3.0963594326749e-05,-0.00027460005367175,-0.00011212490790058,0.00035659497370943,0.00029590690974146,
2018/07/11 08:48:59.447,0.00010626594303176,0.00034584634704515,-3.2711068342905e-05,-4.0099956095219e-05,-9.5606461400166e-05,4.4086507841712e-05,0.00034796685213223,-8.1955367932096e-06,
2018/07/11 08:49:00.956,0.00012538663577288,0.00028476916486397,0.0005144567694515,0.00029745820211247,0.00024123089679051,4.3423417082522e-05,0.00037678575608879,0.00022959330817685,
2018/07/11 08:49:02.433,-0.00011093878129032,-9.7852236649487e-05,-1.0370691597927e-05,-0.00026949343737215,-0.0002316241589142,0.00016556559421588,1.7932579794433e-05,-0.0002103631850332,
2018/07/11 08:49:03.942,0.00019855788559653,-1.9881983462255e-05,0.00045030249748379,1.7477921574027e-05,0.00017675780691206,-0.00017200643196702,0.00051919103134423,0.00019678080570884,
2018/07/11 08:49:05.450,-0.00017613581439946,6.2299026467372e-05,-9.2381393187679e-05,-0.0001632417406654,-0.00024454583763145,-1.0980875231326e-07,-1.951158628799e-05,-3.6308192647994e-06,
2018/07/11 08:49:06.959,0.00014291652769316,0.00030983597389422,0.00033538386924192,0.00022087969409768,0.00010353662219131,0.00034754956141114,0.00031748061883263,0.00025058991741389,
2018/07/11 08:49:08.436,8.7238251580857e-05,0.00031179116922431,0.00044542574323714,0.00026059374795295,0.00035277838469483,0.00021740345982835,0.00020543651771732,0.0001965915580513,
2018/07/11 08:49:09.945,0.00011923220881727,0.00022304079902824,0.00030306787812151,0.00015515682753175,0.00014204354374669,7.3369956226088e-05,0.00029300106689334,0.00041055440669879,
2018/07/11 08:49:11.453,2.5302069843747e-05,0.00015392387285829,0.0002560569846537,-1.5002267900854e-05,4.3895997805521e-06,3.1945397495292e-05,3.6353016184876e-05,2.0685292838607e-05,
2018/07/11 08:49:12.960,0.00024127174401656,0.00026295537827536,0.00018018011178356,0.00028518575709313,3.9111611840781e-05,-7.8550729085691e-06,0.00037411222001538,0.00024495646357536,
2018/07/11 08:49:14.478,0.00021605736401398,0.00021557830041274,0.00031514646252617,-0.00010176681098528,2.3352244170383e-05,0.0002896937658079,0.00039899727562442,0.00021829122852068,
2018/07/11 08:49:15.945,0.0001539355434943,0.00013883539941162,7.5687043135986e-05,6.06146058999e-05,-0.0001347722572973,-6.635973113589e-05,9.0593675849959e-05,0.00014773540897295,
2018/07/11 08:49:17.462,0.00055465067271143,0.00071833922993392,0.00079019728582352,0.00056424696231261,0.00065455271396786,0.00029700656887144,0.00076270702993497,0.00054655742133036,
2018/07/11 08:49:18.970,0.00066198722925037,0.00079702597577125,0.00076397944940254,0.00076480681309476,0.00070846028393134,0.00070855364901945,0.00083728064782917,0.00096344656776637,
2018/07/11 08:49:20.478,0.00074911507545039,0.00083615852054209,0.00077795470133424,0.00068919785553589,0.0007075218600221,0.00050497561460361,0.00091244920622557,0.00072709622327238,
2018/07/11 08:49:21.954,0.00075030251173303,0.0008786633843556,0.00087014376185834,0.00083515828009695,0.0009022462181747,0.00066594686359167,0.00077663332922384,0.00086501595797017,
2018/07/11 08:49:23.461,0.00068458565510809,0.00098801322747022,0.00099529011640698,0.00079992087557912,0.00091270578559488,0.00065099354833364,0.00087807298405096,0.00085047335596755,
2018/07/11 08:49:24.969,0.00079291430301964,0.0011827712878585,0.00083464849740267,0.00081453227903694,0.00075193587690592,0.00080420047743246,0.00090109568554908,0.00086334481602535,
2018/07/11 08:49:26.486,0.00066638796124607,0.0010885474039242,0.00096697738626972,0.00039438370731659,0.00084056449122727,0.00045311491703615,0.0009596839081496,0.00085378356743604,
2018/07/11 08:49:27.994,0.00088158890139312,0.0010570386657491,0.00096448382828385,0.00066131365019828,0.0010584136471152,0.00068863807246089,0.00079456507228315,0.00086853478569537,
2018/07/11 08:49:29.461,0.0011483799898997,0.00090854830341414,0.0012759217061102,0.00069197360426188,0.0011952839558944,0.00082826486323029,0.0011840733932331,0.0011234499979764,
2018/07/11 08:49:30.978,0.00096211291383952,0.0010044500231743,0.00096797366859391,0.00068653305061162,0.00093240255955607,0.00057768996339291,0.0010699545964599,0.00093144358834252,
2018/07/11 08:49:32.486,0.00086402322631329,0.0010845504002646,0.0011350229615346,0.00075787212699652,0.00089547294192016,0.00067845737794414,0.00095801998395473,0.00071966223185882,
2018/07/11 08:49:33.995,0.00059107155539095,0.0009042663150467,0.00073458882980049,0.00053636095253751,0.00065462046768516,0.00056351575767621,0.00082431541522965,0.00049543229397386,
2018/07/11 08:49:35.472,0.0001670920610195,0.00035879097413272,6.6426015109755e-05,0.00025383848696947,0.00028968689730391,-2.8621725505218e-06,0.00040834926767275,0.00034811801742762,
2018/07/11 08:49:36.979,0.0001802810584195,9.8863034509122e-05,-1.2046741176164e-05,-4.024618465337e-05,3.9361490053125e-05,-0.00018655245366972,0.00015442637959495,8.1042846431956e-05,
2018/07/11 08:49:38.486,4.8995731049217e-05,0.00014614997780882,-6.7162472987548e-06,-3.4864882763941e-05,8.6153799202293e-05,-0.00018861531862058,0.00018293276662007,0.00013034834410064,
2018/07/11 08:49:39.995,-0.00010648899478838,-6.2613689806312e-06,0.00014444363478106,0.00016022127238102,-0.00012033333769068,9.1656693257391e-06,0.00015781354159117,-3.8657810364384e-05,
2018/07/11 08:49:41.474,0.00028595255571418,0.00037920830072835,0.00033815135248005,0.00030032781069167,5.0322683819104e-05,0.00016370977391489,0.00038196780951694,0.00029421344515868,
2018/07/11 08:49:42.982,-0.00029039505170658,-3.8838614273118e-05,-9.9151293397881e-06,-0.00028616024064831,-0.00018662835645955,-0.00031113348086365,3.968574674218e-05,-0.00012369420437608,
2018/07/11 08:49:44.490,-0.00015152210835367,-0.00020727558876388,-0.00035225818282925,-0.0001633192441659,-0.00021791143808514,-0.00011509848263813,2.5463912606938e-05,-0.00038369625690393,
2018/07/11 08:49:45.999,-0.00026222656015307,-1.8884224118665e-05,-0.00032164005097002,-0.00011791046563303,-0.00030025275191292,-0.00040099123725668,-0.00025916579761542,-7.8890428994782e-05,
2018/07/11 08:49:47.506,-0.00011335763701936,0.00016002022312023,-9.9631288321689e-05,-0.00011034677299904,-0.00014482245023828,0.00014111815835349,0.00018584095232654,-9.3983908300288e-06,
2018/07/11 08:49:48.982,-2.7233802029514e-05,8.6384352471214e-05,-0.00013163684343453,-0.00013590823800769,-0.00013836134166922,-0.000255657650996,-0.00012657801562455,0.00017000321531668,
2018/07/11 08:49:50.500,0.00011652149260044,2.3790853447281e-05,0.00024103923351504,0.00013622046390083,-8.0319776316173e-05,4.622100823326e-05,0.00010472100984771,0.00024457089602947,
2018/07/11 08:49:52.009,9.7197313152719e-05,4.8348199925385e-05,0.00025305658346042,-9.9917611805722e-05,-0.00010492277215235,4.0130253182724e-06,0.00011646433995338,-5.1019495003857e-05,
2018/07/11 08:49:53.518,0.00026001641526818,0.00015583586355206,7.3287563282065e-05,0.00013044843217358,0.00030094501562417,-8.2909849879798e-05,0.00010002656199504,0.00026663095923141,
2018/07/11 08:49:54.986,-9.4897055532783e-05,0.00024271388247143,0.0002098959084833,7.8443372331094e-07,-1.9678380340338e-05,0.00022041087504476,0.00038591513293795,0.00024737711646594,
2018/07/11 08:49:56.496,0.00028373106033541,0.00068721093703061,0.00058621459174901,0.00059026648523286,0.00032573766657151,0.00028590011061169,0.00047286952030845,0.0002007398288697,
2018/07/11 08:49:58.006,0.00017643879982643,0.00041711598169059,0.00036031677154824,0.00019503594376147,0.00023161324497778,0.00010793574620038,0.00046800947166048,0.00011250464740442,
2018/07/11 08:49:59.515,0.00087988568702713,0.0011565772583708,0.00080090801930055,0.00044190010521561,0.00099565938580781,0.00078262691386044,0.00086684676352888,0.00083473103586584,
2018/07/11 08:50:01.033,0.00060399807989597,0.00088700390188023,0.00077230774331838,0.00059123069513589,0.0006724089034833,0.00052718166261911,0.00080206524580717,0.00057535845553502,
2018/07/11 08:50:02.501,0.00078234449028969,0.00098935374990106,0.00075847597327083,0.00063893402693793,0.00089320831466466,0.00079522334272042,0.0009343788260594,0.00059971737209707,
2018/07/11 08:50:04.010,0.00079887412721291,0.0011803933884948,0.00068147899582982,0.00083280418766662,0.00070826761657372,0.00078019127249718,0.0010191319743171,0.00082065910100937,
